"","site","tree","lat","year","Date","DD","Growth","Survival","Live"
"106",2,6,50.7466770718555,1974,131.634233102022,149.31665976943,44.4528659222238,0.759573881189239,1
"107",2,7,50.7466770718555,1974,122.291271554115,150.039244369407,55.5571069975534,0.995468697701412,1
"108",2,8,50.7466770718555,1974,127.73192074709,153.956969499621,42.1490530974699,0.955483059115698,1
"109",2,9,50.7466770718555,1974,134.430137226445,151.499555947264,53.7121197766108,0.997590977213029,1
"110",2,10,50.7466770718555,1974,135.9019761286,151.097368049926,49.1591257966413,0.999086322956359,1
"111",2,6,50.7466770718555,1976,129.394458502576,151.863877834653,41.7733294533053,0.598945306370643,1
"112",2,7,50.7466770718555,1976,122.285842687743,152.020450355156,49.0628955855093,0.969884208656022,1
"113",2,8,50.7466770718555,1976,128.11668715707,152.802524841271,39.4908231791156,0.90128201570182,1
"114",2,9,50.7466770718555,1976,135.047638638102,149.474608564655,55.4668424878555,0.998819674322662,1
"115",2,10,50.7466770718555,1976,135.04232438204,153.763691029645,50.5307345260591,0.999258280522526,1
"116",2,6,50.7466770718555,1978,130.147586363944,152.957343728287,46.7474624501611,0.878340788378597,1
"117",2,7,50.7466770718555,1978,123.484830256812,151.699728955565,52.2586441191682,0.986762358712137,1
"118",2,8,50.7466770718555,1978,130.889206755516,148.970177873576,35.5330073586371,0.762732562500923,0
"119",2,9,50.7466770718555,1978,134.771003589896,152.400337957278,56.5532602375322,0.99910992535607,1
"120",2,10,50.7466770718555,1978,134.147662781245,157.024814029112,53.6189111023588,0.999726276826417,1
"121",2,6,50.7466770718555,1980,127.564063039386,155.88423697828,39.937707825017,0.457491932637179,0
"122",2,7,50.7466770718555,1980,122.166222680161,155.390769435125,52.848034640957,0.98996704047454,1
"123",2,8,50.7466770718555,1980,NA,NA,NA,0.661048108914606,0
"124",2,9,50.7466770718555,1980,132.575857129272,154.493799199286,54.658977179991,0.998557583257507,1
"125",2,10,50.7466770718555,1980,135.239046883499,152.665042870985,53.0599866424769,0.999703934678326,1
"126",2,6,50.7466770718555,1982,NA,NA,NA,0.853613877219583,0
"127",2,7,50.7466770718555,1982,119.745291163459,154.947103592857,53.6973236933806,0.992352527073413,1
"128",2,8,50.7466770718555,1982,NA,NA,NA,0.939741684037583,0
"129",2,9,50.7466770718555,1982,132.111119512618,154.826143025465,49.6152279535963,0.994077043182446,1
"130",2,10,50.7466770718555,1982,135.548170139739,152.528148749586,57.7329358084145,0.999923658873293,1
"131",2,6,50.7466770718555,1984,NA,NA,NA,0.608940896111791,0
"132",2,7,50.7466770718555,1984,120.861406882951,155.387588462479,52.45192132618,0.988357366407085,1
"133",2,8,50.7466770718555,1984,NA,NA,NA,0.953782313540794,0
"134",2,9,50.7466770718555,1984,131.205957977429,155.717142732471,54.9903532463048,0.998641197670866,1
"135",2,10,50.7466770718555,1984,133.112985978798,153.853275510607,46.5360812273208,0.997414183854818,1
"136",2,6,50.7466770718555,1986,NA,NA,NA,0.909587975991264,0
"137",2,7,50.7466770718555,1986,122.322146147984,154.190198555018,51.0665952026576,0.979213259123913,1
"138",2,8,50.7466770718555,1986,NA,NA,NA,0.982038866929828,0
"139",2,9,50.7466770718555,1986,129.486062455714,159.377263374675,50.5910665450311,0.995056623518455,1
"140",2,10,50.7466770718555,1986,136.593520339071,150.28740009349,50.898275769641,0.999335552014236,1
"141",2,6,50.7466770718555,1988,NA,NA,NA,0.691324681779266,0
"142",2,7,50.7466770718555,1988,119.978280232735,155.854743861645,52.4800057624975,0.988066067758235,1
"143",2,8,50.7466770718555,1988,NA,NA,NA,0.745405647597402,0
"144",2,9,50.7466770718555,1988,127.612122836688,160.425615540146,47.8223877487099,0.989269006371826,1
"145",2,10,50.7466770718555,1988,134.347290285191,156.695921014041,50.9539625565396,0.99945771766523,1
"146",2,6,50.7466770718555,1990,NA,NA,NA,0.879492827005398,0
"147",2,7,50.7466770718555,1990,118.959184511753,156.377540717671,50.5968355231673,0.977845917601737,1
"148",2,8,50.7466770718555,1990,NA,NA,NA,0.874776596555271,0
"149",2,9,50.7466770718555,1990,130.500723048804,158.645213022021,56.6236763255765,0.999030455211125,1
"150",2,10,50.7466770718555,1990,132.325335373719,157.318694414483,50.4089250266849,0.999348684865265,1
"151",2,6,50.7466770718555,1992,NA,NA,NA,0.715140084338702,0
"152",2,7,50.7466770718555,1992,118.483939752269,156.104384865134,51.0727581835946,0.981576508921347,0
"153",2,8,50.7466770718555,1992,NA,NA,NA,0.536359293944724,0
"154",2,9,50.7466770718555,1992,130.073288908711,162.810788827937,56.4193133982083,0.998960885619732,1
"155",2,10,50.7466770718555,1992,127.517464311141,164.603109275286,47.5955497619118,0.998433801079135,1
"156",2,6,50.7466770718555,1994,NA,NA,NA,0.894859672511023,0
"157",2,7,50.7466770718555,1994,NA,NA,NA,0.993879509816774,0
"158",2,8,50.7466770718555,1994,NA,NA,NA,0.960106785870906,0
"159",2,9,50.7466770718555,1994,129.84765921953,161.31433217356,49.8247661740428,0.992135200747615,1
"160",2,10,50.7466770718555,1994,133.400422858596,157.676309264944,49.5073235751843,0.99920068568811,1
"161",2,6,50.7466770718555,1996,NA,NA,NA,0.846919166156603,0
"162",2,7,50.7466770718555,1996,NA,NA,NA,0.93611197441908,0
"163",2,8,50.7466770718555,1996,NA,NA,NA,0.694247305329983,0
"164",2,9,50.7466770718555,1996,129.727938319371,161.694725154572,54.7681727538992,0.998460205282525,1
"165",2,10,50.7466770718555,1996,130.279092368848,163.734863365324,51.421120923211,0.999493325057535,1
"166",2,6,50.7466770718555,1998,NA,NA,NA,0.335907131104317,0
"167",2,7,50.7466770718555,1998,NA,NA,NA,0.977193985902569,0
"168",2,8,50.7466770718555,1998,NA,NA,NA,0.294748666998891,0
"169",2,9,50.7466770718555,1998,128.073509683301,165.04005898054,53.4705447685006,0.9976918678943,1
"170",2,10,50.7466770718555,1998,132.468998944271,162.417522176461,52.9074917045854,0.999699981906467,1
"171",2,6,50.7466770718555,2000,NA,NA,NA,0.445835608587282,0
"172",2,7,50.7466770718555,2000,NA,NA,NA,0.984522506851906,0
"173",2,8,50.7466770718555,2000,NA,NA,NA,0.905440881245357,0
"174",2,9,50.7466770718555,2000,127.921430429836,163.787727721484,49.9960374411702,0.994116094170516,1
"175",2,10,50.7466770718555,2000,131.276069666495,161.562287625563,48.4663743685284,0.998811641881762,1
"176",2,6,50.7466770718555,2002,NA,NA,NA,0.857936173085894,0
"177",2,7,50.7466770718555,2002,NA,NA,NA,0.977893511790111,0
"178",2,8,50.7466770718555,2002,NA,NA,NA,0.943433236769012,0
"179",2,9,50.7466770718555,2002,128.709470450607,163.50582458689,56.7256396957344,0.999375525001838,1
"180",2,10,50.7466770718555,2002,130.882806002917,162.926533517169,46.4067245915378,0.997877386864312,1
"181",2,6,50.7466770718555,2004,NA,NA,NA,0.895661493494537,0
"182",2,7,50.7466770718555,2004,NA,NA,NA,0.980850205444125,0
"183",2,8,50.7466770718555,2004,NA,NA,NA,0.87524025122047,0
"184",2,9,50.7466770718555,2004,126.408489350796,166.105266824602,51.4020175091835,0.995393736533047,1
"185",2,10,50.7466770718555,2004,130.848281594869,166.178436928234,62.0954295812408,0.999984331396722,1
"186",2,6,50.7466770718555,2006,NA,NA,NA,0.96215712786878,0
"187",2,7,50.7466770718555,2006,NA,NA,NA,0.816762560018969,0
"188",2,8,50.7466770718555,2006,NA,NA,NA,0.829109788595914,0
"189",2,9,50.7466770718555,2006,128.020570202794,164.558717770085,53.627377894692,0.997919230473688,1
"190",2,10,50.7466770718555,2006,130.203654439075,166.702021705675,52.9262183910205,0.999710961329597,1
"191",3,11,53.2046281129867,1970,135.352453861824,138.245740168249,52.2184184110167,0.998921299218219,1
"192",3,12,53.2046281129867,1970,137.353298685343,136.264077588276,57.6652917363469,0.993651727914779,1
"193",3,13,53.2046281129867,1970,131.278417262329,139.325418307907,56.2372886611738,0.998747600964915,1
"194",3,14,53.2046281129867,1970,122.468809107368,140.927718067391,60.0520305358684,0.999829553925853,1
"195",3,15,53.2046281129867,1970,126.027621209821,143.199393113939,61.4894805566422,0.999946742428206,1
"196",3,11,53.2046281129867,1972,132.816898973953,141.546607726326,61.4611036123093,0.999938603286574,1
"197",3,12,53.2046281129867,1972,133.960181918352,141.058857570131,52.3787809031894,0.967993827540492,1
"198",3,13,53.2046281129867,1972,129.970235564952,143.294440003199,59.9597666967068,0.999624133998485,1
"199",3,14,53.2046281129867,1972,122.86580044713,140.759393692941,57.0276720988535,0.999641606866164,1
"200",3,15,53.2046281129867,1972,126.446996560835,141.748788258114,69.6083589937079,0.999995690036306,1
"201",3,11,53.2046281129867,1974,131.927240753548,144.677256589796,59.8703204317363,0.999916501713331,1
"202",3,12,53.2046281129867,1974,134.812008714957,143.753895584606,49.213758747008,0.918054227874106,1
"203",3,13,53.2046281129867,1974,130.130479371769,142.118183652076,56.6810914907903,0.999249474929615,1
"204",3,14,53.2046281129867,1974,121.195701989414,140.197579282006,56.2858073495365,0.999395147814664,1
"205",3,15,53.2046281129867,1974,125.629630682132,142.331343745404,64.2377044530695,0.999980114010177,1
"206",3,11,53.2046281129867,1976,133.686843476206,143.69870452489,60.4068521030855,0.999907484443444,1
"207",3,12,53.2046281129867,1976,134.128616739744,140.443993217761,50.2544051904254,0.930975486544785,1
"208",3,13,53.2046281129867,1976,128.516776018113,143.88881948531,62.273970734671,0.99985134029418,1
"209",3,14,53.2046281129867,1976,119.680305027942,146.273020171622,58.0611405158064,0.999695080376033,1
"210",3,15,53.2046281129867,1976,122.823563134569,146.923026106282,60.3657624606456,0.999926960473786,1
"211",3,11,53.2046281129867,1978,132.611284327399,143.016381185607,59.392764947623,0.999868354648052,1
"212",3,12,53.2046281129867,1978,135.358755692006,143.615163693715,50.3547039307759,0.950782470530564,1
"213",3,13,53.2046281129867,1978,129.266976291501,144.47458241665,62.0579056353365,0.999808407267161,1
"214",3,14,53.2046281129867,1978,119.352915395526,144.956606814396,55.4574232065816,0.999243209467699,1
"215",3,15,53.2046281129867,1978,124.695145322675,146.039193704085,58.0157391552163,0.99987421828659,1
"216",3,11,53.2046281129867,1980,132.219625719069,142.063628553327,55.2405041016584,0.999587391543954,1
"217",3,12,53.2046281129867,1980,133.291446419843,146.618610093522,54.2539846323032,0.981849792299053,1
"218",3,13,53.2046281129867,1980,130.731358577194,144.505496090663,62.2663475377856,0.999801149884575,1
"219",3,14,53.2046281129867,1980,116.865574135907,146.915199802327,52.4270452350132,0.998160178932862,1
"220",3,15,53.2046281129867,1980,123.280101674244,146.737297026474,57.2595686350633,0.999812921480542,1
"221",3,11,53.2046281129867,1982,133.23090403515,141.433132078734,58.6408909957551,0.999860368625453,1
"222",3,12,53.2046281129867,1982,135.626287597076,145.585421124605,56.4911023002822,0.990477269591734,1
"223",3,13,53.2046281129867,1982,125.268786385021,151.241846204678,57.398665706192,0.999363399026631,1
"224",3,14,53.2046281129867,1982,120.452989683948,147.48742025232,56.375175749624,0.999464244609042,1
"225",3,15,53.2046281129867,1982,122.580087312581,147.297674432053,60.8871724696066,0.999939378415744,1
"226",3,11,53.2046281129867,1984,130.15282861082,146.301905084949,57.2071307756207,0.999750582873426,1
"227",3,12,53.2046281129867,1984,131.682234032646,147.382193023913,49.067864758394,0.921115702105944,0
"228",3,13,53.2046281129867,1984,130.828532879567,145.458406957832,55.740090374795,0.998804786302438,1
"229",3,14,53.2046281129867,1984,119.430569727095,146.997269579269,54.1574706809227,0.998895049422186,1
"230",3,15,53.2046281129867,1984,125.686022523522,145.945728095053,58.7599932344025,0.999883313160562,1
"231",3,11,53.2046281129867,1986,128.753916798508,148.006789687241,53.3587439219076,0.999347413164418,1
"232",3,12,53.2046281129867,1986,NA,NA,NA,0.881222822225584,0
"233",3,13,53.2046281129867,1986,127.081194942296,147.398291882827,61.7629672750917,0.999797822609633,1
"234",3,14,53.2046281129867,1986,116.929999926192,150.128813175409,62.2624446828499,0.999910288996914,1
"235",3,15,53.2046281129867,1986,123.613272317931,149.488341743133,57.5670795558846,0.999851897201275,1
"236",3,11,53.2046281129867,1988,131.016516503467,148.447129655797,57.50052633569,0.999809980485723,1
"237",3,12,53.2046281129867,1988,NA,NA,NA,0.964163510372652,0
"238",3,13,53.2046281129867,1988,125.936205022629,150.934380796329,54.4528621549787,0.998346493330552,1
"239",3,14,53.2046281129867,1988,116.747263598997,151.287969222738,58.8927917860003,0.999775997892955,1
"240",3,15,53.2046281129867,1988,121.644769494058,152.531676085707,56.317836834001,0.9997208447859,1
"241",3,11,53.2046281129867,1990,128.74552580664,152.642425502862,57.0005426010342,0.999776426070418,1
"242",3,12,53.2046281129867,1990,NA,NA,NA,0.96951192269473,0
"243",3,13,53.2046281129867,1990,125.378584910448,150.883481447659,56.6092059226401,0.999053343657222,1
"244",3,14,53.2046281129867,1990,118.034135865203,149.506090880368,57.7068246166873,0.999639143432316,1
"245",3,15,53.2046281129867,1990,120.925936027884,150.376801234849,62.2961223446514,0.99996093705301,1
"246",3,11,53.2046281129867,1992,128.659807385457,151.390349020816,51.8709094932896,0.998857533517634,1
"247",3,12,53.2046281129867,1992,NA,NA,NA,0.767417954675135,0
"248",3,13,53.2046281129867,1992,128.659534301863,150.055725040264,54.7814252287144,0.99834275600929,1
"249",3,14,53.2046281129867,1992,117.043207948539,150.677237885798,61.3585668956421,0.999861612804499,1
"250",3,15,53.2046281129867,1992,122.472167960474,152.460862554019,60.6301871629268,0.999932163475148,1
"251",3,11,53.2046281129867,1994,128.539863042068,153.874801983881,55.3270308913231,0.999564669467394,1
"252",3,12,53.2046281129867,1994,NA,NA,NA,0.960028778991484,0
"253",3,13,53.2046281129867,1994,125.647786564441,153.317333689631,59.4939644812493,0.999552182771375,1
"254",3,14,53.2046281129867,1994,118.795853306633,148.880803262287,56.9595892044545,0.999592087674686,1
"255",3,15,53.2046281129867,1994,121.720570391866,152.097018040384,57.4233989240885,0.999867755739741,1
"256",3,11,53.2046281129867,1996,126.368841291322,154.187279288294,51.2107372035416,0.998653831226567,1
"257",3,12,53.2046281129867,1996,NA,NA,NA,0.868710938877788,0
"258",3,13,53.2046281129867,1996,125.138364932921,154.051672328129,55.724175249205,0.998763376826185,1
"259",3,14,53.2046281129867,1996,116.43067117907,151.787841940489,50.6209388674482,0.996919008916939,1
"260",3,15,53.2046281129867,1996,120.184221659309,154.081753580475,58.4391041879153,0.999868524028033,1
"261",3,11,53.2046281129867,1998,130.286489012829,152.828024954268,56.4903801381138,0.999712030536511,1
"262",3,12,53.2046281129867,1998,NA,NA,NA,0.763396035724486,0
"263",3,13,53.2046281129867,1998,127.836489758615,150.183046682042,62.0491056238164,0.999781360748202,1
"264",3,14,53.2046281129867,1998,116.260024599843,153.924180592131,60.8948596323966,0.999876018658438,1
"265",3,15,53.2046281129867,1998,121.193718409146,154.170786868248,58.4464255673613,0.999881199649058,1
"266",3,11,53.2046281129867,2000,127.706189258085,156.878970453827,56.1521906844053,0.999723576433457,1
"267",3,12,53.2046281129867,2000,NA,NA,NA,0.944354555340504,0
"268",3,13,53.2046281129867,2000,120.935206042717,156.993807726521,59.648218718393,0.999577400223403,1
"269",3,14,53.2046281129867,2000,115.995550282212,157.593336917572,58.1261359834155,0.999674130289548,1
"270",3,15,53.2046281129867,2000,119.297511309707,154.820024074136,60.8599045044766,0.999953605126762,1
"271",3,11,53.2046281129867,2002,126.834857521703,154.78843297852,54.4532023822713,0.999461472361331,1
"272",3,12,53.2046281129867,2002,NA,NA,NA,0.989418482730795,0
"273",3,13,53.2046281129867,2002,122.140946539607,156.860326015804,61.9647911638991,0.999817792508719,1
"274",3,14,53.2046281129867,2002,114.578990795529,155.82514191543,52.5270446502777,0.99856417649607,1
"275",3,15,53.2046281129867,2002,117.848586732097,156.992549215336,62.0529628695188,0.999960545477155,1
"276",3,11,53.2046281129867,2004,129.461581534525,151.173048961493,55.3228585477868,0.99957905353099,1
"277",3,12,53.2046281129867,2004,NA,NA,NA,0.872849954511509,0
"278",3,13,53.2046281129867,2004,124.428681946163,155.529697397168,53.5977548875399,0.997545569536624,1
"279",3,14,53.2046281129867,2004,114.204684040711,157.82762779954,50.2831034504199,0.996964721186012,1
"280",3,15,53.2046281129867,2004,116.971139981004,160.014738909992,61.5839862944967,0.999949852328328,1
"281",3,11,53.2046281129867,2006,124.831527075578,158.861722146554,51.6783146079364,0.9988944468907,1
"282",3,12,53.2046281129867,2006,NA,NA,NA,0.928349568482261,0
"283",3,13,53.2046281129867,2006,123.03307363005,157.386294785223,57.6464586184735,0.999224050528935,1
"284",3,14,53.2046281129867,2006,114.899132952388,155.942811178833,57.6640223313113,0.99963707281346,1
"285",3,15,53.2046281129867,2006,119.26451082546,156.873244282742,53.4834090802476,0.999525490298122,1
"286",4,16,58.5461814319526,1970,130.09647333841,137.20950179253,47.5115932682348,0.975797457073355,1
"287",4,17,58.5461814319526,1970,128.215007541593,136.039066039362,48.073789560626,0.933907156788078,1
"288",4,18,58.5461814319526,1970,129.871587788712,141.14758968597,45.0040058393267,0.96924607187708,1
"289",4,19,58.5461814319526,1970,136.626568320531,135.406891649575,48.8020062706479,0.963079254711321,1
"290",4,20,58.5461814319526,1970,136.046468114001,136.763011022497,57.0354206796772,0.999847656301861,1
"291",4,16,58.5461814319526,1972,129.589952515237,138.976883358605,47.7352395863006,0.976898629181597,0
"292",4,17,58.5461814319526,1972,127.398488583207,138.454812278255,49.8875642070669,0.968996374910961,1
"293",4,18,58.5461814319526,1972,131.96786154622,137.321711220497,49.6317747108384,0.9925576430782,1
"294",4,19,58.5461814319526,1972,134.771034539125,137.24385859887,44.8998292767317,0.870278900069269,1
"295",4,20,58.5461814319526,1972,135.164794720945,138.677124153828,60.9448980511581,0.999950301549396,1
"296",4,16,58.5461814319526,1974,NA,NA,NA,0.982918473305263,0
"297",4,17,58.5461814319526,1974,125.929309751187,138.845437338768,43.5883468195203,0.834317603995922,1
"298",4,18,58.5461814319526,1974,131.080783806463,138.786796952791,48.5116438742779,0.989946093109207,1
"299",4,19,58.5461814319526,1974,134.378618214678,142.569166727972,50.1433390377186,0.980293005906506,1
"300",4,20,58.5461814319526,1974,133.238369253063,141.664769651687,51.8706194319772,0.999206093242705,1
"301",4,16,58.5461814319526,1976,NA,NA,NA,0.993427595890612,0
"302",4,17,58.5461814319526,1976,127.364419028152,137.6949444398,44.4265500849427,0.821260419469402,1
